filename,timestamp,latitude,longitude,detections
frame_1764251817.jpg,1764251817,12.971683212987989,77.59466570125988,[]
frame_1764251817.jpg,1764251817,12.971750450380213,77.59473186960504,[]
frame_1764251818.jpg,1764251818,12.971882521545412,77.5948669436347,[]
frame_1764251819.jpg,1764251819,12.972014579186723,77.59500494003727,[]
frame_1764251820.jpg,1764251820,12.972147247589975,77.59514201300004,[]
frame_1764251821.jpg,1764251821,12.972279451901214,77.59527821481223,[]
frame_1764251822.jpg,1764251822,12.972420061684376,77.59541548864553,[]
frame_1764251823.jpg,1764251823,12.972554641049365,77.59555379876353,[]
frame_1764251824.jpg,1764251824,12.972687990501477,77.59568789744475,[]
frame_1764251825.jpg,1764251825,12.972820858339013,77.59582124476067,[]
frame_1764251826.jpg,1764251826,12.972960283197327,77.59595748532202,[]
frame_1764251827.jpg,1764251827,12.973092668359135,77.5960881376606,[]
frame_1764251828.jpg,1764251828,12.97322787932796,77.59622292051542,[]
frame_1764251829.jpg,1764251829,12.973370171219923,77.59636292537986,[]
frame_1764251830.jpg,1764251830,12.973508981983024,77.5964971483115,[]
frame_1764251831.jpg,1764251831,12.973646033563739,77.59663164321918,[]
frame_1764251832.jpg,1764251832,12.973778395488567,77.59676060828195,[]
frame_1764251833.jpg,1764251833,12.973909740413479,77.59689529773476,[]
frame_1764251834.jpg,1764251834,12.974046314584585,77.59703001657256,[]
frame_1764251835.jpg,1764251835,12.974183586908367,77.59716343679219,[]
frame_1764251836.jpg,1764251836,12.9743176554215,77.597299594327,[]
frame_1764251837.jpg,1764251837,12.974450199229041,77.59743617222601,[]
frame_1764251838.jpg,1764251838,12.974590790995109,77.59757503961791,[]
frame_1764251839.jpg,1764251839,12.974720294242692,77.59770752772626,[]
frame_1764251840.jpg,1764251840,12.974860191349041,77.59785045359192,[]
frame_1764251841.jpg,1764251841,12.974987817602901,77.59798930247075,[]
frame_1764251842.jpg,1764251842,12.975132254216192,77.59812757473927,[]
frame_1764251843.jpg,1764251843,12.975270317101275,77.59825941867643,[]
frame_1764251844.jpg,1764251844,12.97539817256752,77.59839561863524,[]
frame_1764251845.jpg,1764251845,12.97553529452636,77.5985324689605,[]
frame_1764251846.jpg,1764251846,12.975675072603691,77.59867221322781,[]
frame_1764251847.jpg,1764251847,12.975814607484919,77.59880567341726,[]
frame_1764251848.jpg,1764251848,12.975947623527187,77.59893840541615,[]
frame_1764251849.jpg,1764251849,12.976081767771225,77.59907286268545,[]
frame_1764251850.jpg,1764251850,12.976218694796252,77.59921574043727,[]
frame_1764251851.jpg,1764251851,12.976351213253432,77.59934794731898,[]
frame_1764251852.jpg,1764251852,12.976489278154286,77.59948540455491,[]
frame_1764251853.jpg,1764251853,12.976623799306953,77.59962301633475,[]
frame_1764251854.jpg,1764251854,12.976761803751975,77.59975794184233,[]
frame_1764251855.jpg,1764251855,12.976897229144791,77.59989454484214,[]
frame_1764251856.jpg,1764251856,12.977032890698688,77.60002842093996,[]
frame_1764251857.jpg,1764251857,12.977170176026528,77.60016707623599,[]
frame_1764251858.jpg,1764251858,12.977304541419018,77.60030484386063,[]
frame_1764251859.jpg,1764251859,12.977439615781668,77.60043965441054,[]
frame_1764251860.jpg,1764251860,12.977574093470922,77.60057118148652,[]
frame_1764251861.jpg,1764251861,12.977704380500928,77.6007077822844,[]
frame_1764251862.jpg,1764251862,12.977840321453803,77.60084419003792,[]
frame_1764251863.jpg,1764251863,12.97798100354415,77.6009794511208,[]
frame_1764251864.jpg,1764251864,12.978116964866254,77.6011162657386,[]
frame_1764251865.jpg,1764251865,12.978248403717147,77.60125419454513,[]
frame_1764251866.jpg,1764251866,12.978385423630156,77.60138982096973,[]
frame_1764251867.jpg,1764251867,12.978521837617045,77.60152520156939,[]
frame_1764251868.jpg,1764251868,12.978655948599403,77.60166014078708,[]
frame_1764251869.jpg,1764251869,12.978793070148898,77.60179611988177,[]
frame_1764251870.jpg,1764251870,12.978930494991983,77.6019285045868,[]
frame_1764251871.jpg,1764251871,12.979060845351492,77.6020613420665,[]
frame_1764251872.jpg,1764251872,12.979196084491662,77.60219309744907,[]
frame_1764251873.jpg,1764251873,12.97933134850894,77.60233635513734,[]
frame_1764251874.jpg,1764251874,12.979467979824197,77.60247199692878,[]
frame_1764251875.jpg,1764251875,12.979604500877727,77.60260935242592,[]
frame_1764251876.jpg,1764251876,12.97974159168736,77.6027476147069,[]
frame_1764251877.jpg,1764251877,12.979875335582241,77.60288251511248,[]
frame_1764251878.jpg,1764251878,12.980018846528907,77.60302904768788,[]
frame_1764251879.jpg,1764251879,12.98015017121066,77.60316281052833,[]
frame_1764251880.jpg,1764251880,12.980288535726558,77.60329465902628,[]
frame_1764251881.jpg,1764251881,12.980423759976102,77.60342555293593,[]
frame_1764251882.jpg,1764251882,12.9805596055153,77.60356972695499,[]
frame_1764251883.jpg,1764251883,12.980691397400383,77.60370667268245,[]
frame_1764251884.jpg,1764251884,12.980822209088432,77.60384141913634,[]
frame_1764251885.jpg,1764251885,12.980962798171435,77.60397636893317,[]
frame_1764251886.jpg,1764251886,12.981093638950142,77.60410910372298,[]
